-2000.,-0.04070246654301664
-1800.,-0.007766149962077578
-1600.,0.014884652793540485
-1400.,0.02385188846133936
-1200.,0.008744806378420934
-1000.,-0.009878807810708354
-800.,-0.0026020582110891075
-600.,-0.0015095833277278417
-500.,0.00270293816507475
-450.,-0.005160292069919376
-400.,0.011845916045473508
-350.,-0.0008249967610154031
-300.,0.023480269950998885
-250.,-0.006140950712736165
-200.,0.008266072611893084
-150.,0.03154473093923675
-100.,-0.013636974120256672
-50.,0.022887337386980507
0.,-0.009379933700638415
50.,-0.017953249702388673
100.,-0.0009915858227126238
150.,0.009151903142502514
200.,0.01815323601452229
250.,-0.011071572288386749
300.,-0.02995320292048867
350.,0.013979340751116344
400.,-0.013853419373487675
450.,0.006489582477767089
500.,-0.0038519518921261878
550.,0.013660823802137926
600.,-0.006674301619978038
650.,-0.023266185710125238
700.,-0.03337374352857538
750.,-0.04232725923170839
800.,-0.05358295987583536
850.,-0.05493680380914982
900.,-0.08886961026958046
950.,-0.10832613100996118
1000.,-0.10367106594318938
1050.,-0.08572835687846508
1100.,-0.13304104296415598
1150.,-0.10835450401908543
1200.,-0.12753519501790975
1250.,-0.11242928842071355
1300.,-0.1331313652199344
1350.,-0.13874943248392518
1400.,-0.11497032584130486
1450.,-0.12714817381651558
1500.,-0.11655006200752809
1600.,-0.121703188306157
1707.460783,-0.13480412438142841
1822.938981,-0.13009420884123998
1947.032757,-0.10439785694834536
2080.384901,-0.14932764060497628
2223.686158,-0.17056394596231944
2377.67881,-0.15245344877332262
2543.16052,-0.15170568743676635
2720.988461,-0.14892723252985346
2912.083759,-0.15890001402025983
3117.436261,-0.1716464978663573
3338.109668,-0.14268464394246613
3575.247039,-0.12262655414034743
3830.076714,-0.14941490893982856
4103.918677,-0.18885604229267328
4398.191395,-0.16145577455433763
4714.419161,-0.16199586123499374
5054.239994,-0.12733260142328567
5419.414121,-0.08054083837747694
5811.833097,-0.1298489080988305
6233.5296,-0.14085794788472708
6686.687964,-0.1679124197898299
7173.655489,-0.1680909829043123
7696.954604,-0.16945110971918237
8259.295929,-0.1532809680380211
8863.592319,-0.18332065943315884
9512.973951,-0.16375287893222507
10210.804536,-0.13526769086051357
10960.698745,-0.14437513278892164
11766.540933,-0.12902817622237356
12632.505256,-0.12456276612091383
13563.077297,-0.1427160635685184
14563.077297,-0.12151700427164258
15637.685125,-0.16001577206625586
16792.46711,-0.19862615076891219
18033.404871,-0.1356968784894339
19366.926303,-0.13795293892139127
20799.938873,-0.10355255673762155
22339.865399,-0.13817584016233148
23994.682499,-0.13040603852132482
25772.961909,-0.1617530415194876
27683.914884,-0.15292588746191144
29737.439911,-0.16184904126203586
31944.17398,-0.1736406242675775
34315.547685,-0.14491034965989105
36863.844433,-0.16560041673503248
39602.264068,-0.15395228846540485
42544.991244,-0.12215572831927711
45707.268904,-0.13441722123737979
49105.477233,-0.1346571655948555
52757.218505,-0.15773896213640803
56681.408264,-0.08951466377352747
60898.373298,-0.11406396232648844
65429.956936,-0.10266259162704376
70299.632188,-0.08276411018437473
75532.623334,-0.08899965167749832
81156.036586,-0.11111089782382194
87199.000489,-0.0800499624203005
93692.816804,-0.10958784055910342
100671.122653,-0.11972055216402513
108170.064746,-0.08629240277169634
116228.486624,-0.08204704637556719
124888.129858,-0.1204045729890594
134193.850267,-0.09786465659619396
144193.850267,-0.06880468226688044
154939.92855,-0.054664527093831114
166487.748397,-0.07401687295382539
178897.126004,-0.06062451532988146
192232.340326,-0.05005806074192085
206562.466028,-0.04169414956097281
221961.731289,-0.05077195020244035
238509.902288,-0.04354736109699462
256292.696389,-0.03363922905197532
275402.226139,-0.05645331208314878
295937.476403,-0.017722360064612985
318004.817094,-0.045831909098005115
341718.554151,-0.059012281450732645
367201.52163,-0.026616416918654434
394585.717973,-0.013338449750383534
424012.989735,-0.028035234589583218
455635.766337,-0.017818850418774707
489617.849626,-0.016920632142585264
526135.262352,-0.024009622621914063
565377.159937,-0.03340657681965843
607546.810279,-0.018375177878055853
652862.646655,0.004056752554772686
701559.399172,0.0012123896419009197
753889.31064,-0.002140933246787627
810123.443159,-0.022441506775355245
870553.082183,-0.05247313331912017
935491.245341,-0.032695000068575106
1.005274303827e6,-0.0389729980440031
1.08026372476e6,-0.021719956310176557
1.160847943536e6,-0.013840011234428427
1.247444375872e6,-0.013581294478128914
1.340501579965e6,0.0024736161866873657
1.440501579965e6,-0.014438025821066678
1.547962362797e6,-0.01455239145036013
1.663440561266e6,-0.022398734835892695
1.787534337341e6,0.006091330511313239
1.920886480558e6,-0.0006531057008312675
