"X","Y","Z"
-2000.,448.958977,5.454902312615175e-6
-2000.,451.227491,-0.00005906780131678921
-2000.,453.496004,8.173235252362747e-6
-2000.,455.764518,0.00011301053340084983
-2000.,458.033031,0.0003185845146007598
-2000.,460.301545,-0.001004233105473415
-2000.,462.570059,-0.014053946340446627
-2000.,464.838572,-0.02312679164106274
-2000.,467.107086,0.03622734084907414
-2000.,469.375599,0.019786099180989808
-2000.,471.644113,0.0006082011777992233
-2000.,473.912627,0.0001576172807156678
-2000.,476.18114,0.0002939053183146383
-2000.,478.449654,0.00011219750236524287
-2000.,480.718167,0.00004387927228045776
-2000.,482.986681,0.00009973395014401074
-2000.,485.255194,-0.00007196725690009694
-2000.,487.523708,-0.00028244055565445573
-2000.,489.792222,-0.00024199811586130167
-2000.,492.060735,-0.0004339194245011059
-2000.,494.329249,-0.0005126031645399786
-2000.,496.597762,-0.00048729986353889237
-2000.,498.866276,-0.00028519632874518313
-2000.,501.13479,-0.00022526907936611194
-2000.,503.403303,-0.00012956700537696637
-2000.,505.671817,-0.00007188393258716072
-2000.,507.94033,-0.00007438797575478988
-2000.,510.208844,-0.00005151532714994713
-2000.,512.477357,-0.00008989498725110344
-2000.,514.745871,0.00003255845488532279
-2000.,517.014385,-0.00002594872785803841
-2000.,519.282898,-0.00017871409011083303
-2000.,521.551412,-0.0001770129306584063
-2000.,523.819925,-0.00005885838762771764
-2000.,526.088439,-0.00007489948942829565
-2000.,528.356953,-0.000041494020965854046
-2000.,530.625466,-8.094104391082524e-6
-2000.,532.89398,3.0674627475445367e-6
-2000.,535.162493,0.00003224951505080705
-2000.,537.431007,0.00001034158415530635
-2000.,539.699521,0.00006306461860440044
-2000.,541.968034,0.00009161638738502476
-2000.,544.236548,0.0000917721008432586
-2000.,546.505061,0.0001057471607406682
-2000.,548.773575,0.00005921660595589143
-2000.,551.042088,0.00004391961956726743
-2000.,553.310602,0.000020113050805097124
-2000.,555.579116,0.00002603220718684709
-2000.,557.847629,0.00004535566317519984
-2000.,560.116143,4.919043543658247e-6
-2000.,562.384656,0.00004195630221341063
-2000.,564.65317,-0.00004768949679206473
-2000.,566.921684,-0.0000797498929572123
-2000.,569.190197,0.000015268796927347433
-2000.,571.458711,-0.00007332700085548025
-2000.,573.727224,8.854389809230732e-7
-2000.,575.995738,-3.3669350386533175e-6
-2000.,578.264251,-0.00004244780987837906
-2000.,580.532765,-0.000020121395110841525
-2000.,582.801279,-0.00001040530079065928
-2000.,585.069792,-2.0091138768098888e-6
-2000.,587.338306,-0.00001188887534803736
-2000.,589.606819,-0.000010550708907656256
-2000.,591.875333,-0.000017932458771551253
-2000.,594.143847,0.00005137565270574488
-2000.,596.41236,-0.000028409546176780542
-2000.,598.680874,0.000049512826132805194
-2000.,600.949387,-0.000019308355690291408
-2000.,603.217901,-0.00001187099571257303
-2000.,605.486414,-5.451351728783279e-7
-2000.,607.754928,-6.986212402950206e-6
-2000.,610.023442,0.00003354625841814112
-2000.,612.291955,8.59382789527003e-6
-2000.,614.560469,-7.040481561176505e-6
-2000.,616.828982,0.000015759734227120254
-2000.,619.097496,0.000024356087693631472
-2000.,621.36601,9.208567242766529e-7
-2000.,623.634523,-0.00002531644647289072
-2000.,625.903037,-0.00001067798542566934
-2000.,628.17155,0.00004706096316717454
-2000.,630.440064,0.000013261063848392353
-2000.,632.708578,0.00003217283491429196
-2000.,634.977091,-0.000021352707018846617
-2000.,637.245605,0.00005012283677074597
-2000.,639.514118,-5.160236963530573e-6
-2000.,641.782632,0.000029547397600397224
-2000.,644.051145,7.207769856531986e-7
-2000.,646.319659,-0.00004020834924277564
-2000.,648.588173,0.00006104793397059636
-2000.,650.856686,0.00005869835510358466
-2000.,653.1252,0.000015448331897969488
-2000.,655.393713,0.00003966167944042571
-2000.,657.662227,0.00003132041135371279
-2000.,659.930741,-2.1182509799868263e-6
-2000.,662.199254,-1.4336469419881445e-6
-2000.,664.467768,1.7976762490379923e-7
-2000.,666.736281,2.3132844460083764e-6
-2000.,669.004795,8.536376058892754e-6
-2000.,671.273308,-0.000017697132893573536
-2000.,673.541822,-0.00003369504080255916
-2000.,675.810336,0.000015197705965330892
-2000.,678.078849,-0.000040351364165341336
-2000.,680.347363,0.00004074883617604004
-2000.,682.615876,0.00004168815059057121
-2000.,684.88439,0.000035138736541712266
-2000.,687.152904,-0.00004431567460496692
-2000.,689.421417,-0.000011346676782509147
-2000.,691.689931,-2.3012387372169365e-6
-2000.,693.958444,0.00004692086509850603
-2000.,696.226958,3.653302061970698e-6
-2000.,698.495471,0.00003524781592766264
-2000.,700.763985,-0.000013086672715307931
-2000.,703.032499,0.000038669096891564466
-2000.,705.301012,-0.00002938725526869462
-2000.,707.569526,-0.00002933714450602289
-2000.,709.838039,0.00004143910892060644
-2000.,712.106553,0.00009122976737256064
-2000.,714.375067,-0.00003205330883691568
-2000.,716.64358,-0.00007939483794822721
-2000.,718.912094,-0.000022921786375376843
-2000.,721.180607,0.00006989463618688874
-2000.,723.449121,0.00010526558860080119
-2000.,725.717635,0.00001565117910333053
-2000.,727.986148,0.000013491914052234682
-2000.,730.254662,-6.720972689586716e-6
-2000.,732.523175,-0.00010423339935201735
-2000.,734.791689,-0.00007096110087443287
-2000.,737.060202,0.00006618077938287984
-2000.,739.328716,-0.00002337669526583186
-2000.,741.59723,0.000050073126664158335
-2000.,743.865743,-0.00002666028009443421
-2000.,746.134257,-0.000026984113890252722
-2000.,748.40277,-7.634341792621456e-6
-2000.,750.671284,-0.00006523782807788507
-2000.,752.939798,-8.822358899704895e-6
-2000.,755.208311,-0.00001728432409551237
-2000.,757.476825,-0.0000682112098818268
-2000.,759.745338,-0.00006446760450742271
-2000.,762.013852,-0.000060077872816031514
-2000.,764.282365,-0.00003399666403355205
-2000.,766.550879,-0.00003919686392076768
-2000.,768.819393,-0.00020083849134045026
-2000.,771.087906,-0.00010356870604899258
-2000.,773.35642,0.00005936608172528256
-2000.,775.624933,-0.00009079028967263331
-2000.,777.893447,-0.000120476922489249
-2000.,780.161961,-2.8588842125373956e-6
-2000.,782.430474,-0.000044988306969399915
-2000.,784.698988,-0.00009348231998747801
-2000.,786.967501,-0.00005228628728052719
-2000.,789.236015,-8.165238022705685e-6
-2000.,791.504529,-0.0000706157832856031
-2000.,793.773042,0.0000506201114088635
-2000.,796.041556,-0.0000956134128138766
-2000.,798.310069,0.000011960531736511255
-2000.,800.578583,0.000045629791270633156
-2000.,802.847096,-0.0001296744457914455
-2000.,805.11561,6.327347178804676e-6
-2000.,807.384124,0.00005777136695889499
-2000.,809.652637,-0.000022128387350420892
-2000.,811.921151,-0.00003524636186860665
-2000.,814.189664,0.00003762311339065871
-2000.,816.458178,4.268446506752017e-6
-2000.,818.726692,0.00004218418217979817
-2000.,820.995205,0.00001732481348687355
-2000.,823.263719,-0.00001495613656917323
-2000.,825.532232,0.00003542531695838175
-2000.,827.800746,-0.00003674612172993851
-2000.,830.069259,-0.000015194139376750596
-2000.,832.337773,-0.0001244092394149967
-2000.,834.606287,-0.000011492824055834737
-2000.,836.8748,0.00007479504716597382
-2000.,839.143314,-0.00017425407895202953
-2000.,841.411827,-9.883514286869086e-6
-2000.,843.680341,-0.000027854019815108004
-2000.,845.948855,-0.000017953771418709804
-2000.,848.217368,-0.00012013795946768112
-2000.,850.485882,-0.0000536459400932565
-2000.,852.754395,-0.00017800764541424662
-2000.,855.022909,-0.00002888655740107451
-2000.,857.291422,-0.00009720929439388585
-2000.,859.559936,-0.00010007983658753085
-2000.,861.82845,-0.00012611242273947524
-2000.,864.096963,-0.000060317180912538096
-2000.,866.365477,-0.00017789066503076163
-2000.,868.63399,-0.00004437617217376038
-2000.,870.902504,-0.0001502774690135779
-2000.,873.171018,-0.00007265866865696879
-2000.,875.439531,-0.0000963828258007204
-2000.,877.708045,-0.00002326237012726431
-2000.,879.976558,-0.0001859145722639278
-2000.,882.245072,0.00004088341429212144
-2000.,884.513586,0.00013038689504548542
-2000.,886.782099,-0.0000725500294559628
-2000.,889.050613,-0.00013292644492137118
-2000.,891.319126,-0.00006962479224373597
-2000.,893.58764,-0.00008639332004421162
-2000.,895.856153,-0.000025317851523483115
-2000.,898.124667,4.58574496926363e-6
-2000.,900.393181,0.000059223770871722655
-2000.,902.661694,0.0001171277446530536
-2000.,904.930208,-0.0002928952253600526
-2000.,907.198721,-0.00008616152326373503
-2000.,909.467235,-4.868309233469907e-6
-2000.,911.735749,-0.00004967386704650645
-2000.,914.004262,0.0002042484766733149
-2000.,916.272776,-0.000013850025202364268
-2000.,918.541289,-0.00003829815151061057
-2000.,920.809803,-0.00003547214005451691
-2000.,923.078316,0.000052060088861009953
-2000.,925.34683,0.00021324737442999744
-2000.,927.615344,-0.00010463143930006084
-2000.,929.883857,0.00008783968209802355
-2000.,932.152371,-0.00002390663378666201
-2000.,934.420884,-0.000023953580459564047
-2000.,936.689398,0.00003431296097736289
-2000.,938.957912,-0.000023444499723033097
-2000.,941.226425,-0.000038787431846257626
-2000.,943.494939,-0.00001814611913220456
-2000.,945.763452,0.00008819514667124221
-2000.,948.031966,0.00016496803721287106
-2000.,950.300479,0.00006520226631104363
-2000.,952.568993,0.0001368400394130522
-2000.,954.837507,0.00003886601524212682
-2000.,957.10602,0.00012705532484586076
-2000.,959.374534,0.000047587915189249664
-2000.,961.643047,-0.0000987819156115545
-2000.,963.911561,0.00003899412337249526
-2000.,966.180075,0.00011862779831503913
-2000.,968.448588,0.00003695435962071912
-2000.,970.717102,-0.0000320044466066466
-2000.,972.985615,0.00005990498814910329
-2000.,975.254129,0.000025472119792317033
-2000.,977.522643,0.00005291436793687654
-2000.,979.791156,0.00006321556363018607
-2000.,982.05967,0.00004013654829450753
-2000.,984.328183,0.00011919922977723148
-2000.,986.596697,0.000021915323293195555
-2000.,988.86521,0.00006693828153748528
-2000.,991.133724,0.000031035043082467935
-2000.,1.075388004228e6,0.0002114263872420183
-1800.,448.958977,0.00005712677396284192
-1800.,451.227491,0.00008425339200539594
-1800.,453.496004,0.00025917712949567056
-1800.,455.764518,0.0002492166441523018
-1800.,458.033031,0.0004962523726659875
-1800.,460.301545,-0.003998351004969522
-1800.,462.570059,-0.016461566783915832
-1800.,464.838572,-0.014477559732568979
